date,call_id,queue,csat_score,resolution_flag
2024-02-14,C008166,Support,4,True
2024-02-11,C008167,Support,5,True
2024-03-08,C008168,Retention,4,True
2024-01-15,C008169,Retention,4,True
2024-03-27,C008170,Retention,5,True
2024-02-28,C008171,Support,4,True
2024-02-04,C008172,Retention,4,True
2024-02-18,C008173,Support,5,True
2024-02-01,C008174,Support,3,False
2024-01-17,C008175,Support,3,False
2024-01-12,C008176,Support,4,True
2024-01-24,C008177,Retention,4,True
2024-01-27,C008178,Support,3,False
2024-03-19,C008179,Support,4,True
2024-02-03,C008180,Retention,4,True
2024-03-06,C008181,Retention,4,True
2024-03-08,C008182,Retention,4,True
2024-03-13,C008183,Support,5,True
2024-02-18,C008184,Retention,4,True
2024-02-12,C008185,Support,3,False
2024-03-14,C008186,Retention,3,False
2024-01-17,C008187,Support,4,True
2024-03-10,C008188,Retention,3,False
2024-02-22,C008189,Retention,4,True
2024-03-29,C008190,Support,4,True
2024-01-16,C008191,Support,4,True
2024-03-28,C008192,Support,5,True
2024-01-02,C008193,Retention,4,True
2024-02-06,C008194,Support,3,False
2024-01-25,C008195,Retention,3,False
2024-03-15,C008196,Retention,5,True
2024-02-07,C008197,Support,4,True
2024-02-16,C008198,Support,5,True
2024-03-09,C008199,Support,4,True
2024-02-10,C008200,Retention,4,True
2024-03-28,C008201,Retention,4,True
2024-01-06,C008202,Retention,4,True
2024-03-20,C008203,Retention,5,True
2024-03-19,C008204,Support,4,True
2024-01-15,C008205,Support,4,True
2024-01-05,C008206,Retention,4,True
2024-03-16,C008207,Retention,2,False
2024-02-08,C008208,Support,4,True
2024-03-15,C008209,Support,3,False
2024-02-14,C008210,Support,4,True
2024-01-23,C008211,Support,4,True
2024-03-01,C008212,Support,4,True
2024-02-07,C008213,Support,5,True
2024-03-14,C008214,Retention,4,True
2024-01-15,C008215,Support,4,True
2024-03-02,C008216,Retention,4,True
2024-03-30,C008217,Retention,4,True
2024-03-18,C008218,Support,4,True
2024-02-23,C008219,Retention,4,True
2024-03-17,C008220,Retention,4,True
2024-02-20,C008221,Retention,4,True
2024-02-22,C008222,Support,5,True
2024-01-18,C008223,Retention,4,True
2024-01-30,C008224,Retention,4,True
2024-03-07,C008225,Support,4,True
2024-03-20,C008226,Support,3,False
2024-01-03,C008227,Support,4,True
2024-01-01,C008228,Support,4,True
2024-02-15,C008229,Support,5,True
2024-01-17,C008230,Retention,4,True
2024-01-18,C008231,Support,4,True
2024-02-18,C008232,Retention,3,False
2024-02-04,C008233,Retention,3,False
2024-02-23,C008234,Retention,5,True
2024-01-11,C008235,Support,5,True
2024-03-01,C008236,Support,5,True
2024-01-14,C008237,Retention,3,False
2024-03-04,C008238,Retention,4,True
2024-01-22,C008239,Support,4,True
2024-01-20,C008240,Support,4,True
2024-03-12,C008241,Retention,4,True
2024-01-26,C008242,Retention,4,True
2024-02-27,C008243,Retention,4,True
2024-02-07,C008244,Support,3,False
2024-02-10,C008245,Retention,4,True
2024-01-06,C008246,Retention,4,True
2024-02-24,C008247,Retention,3,False
2024-02-24,C008248,Support,4,True
2024-01-15,C008249,Retention,3,False
2024-03-25,C008250,Support,4,True
2024-01-16,C008251,Support,4,True
2024-02-28,C008252,Retention,4,True
2024-01-27,C008253,Support,4,True
2024-03-27,C008254,Retention,4,True
2024-02-25,C008255,Support,4,True
2024-03-13,C008256,Support,3,False
2024-03-14,C008257,Retention,3,False
2024-01-15,C008258,Retention,4,True
2024-02-25,C008259,Support,4,True
2024-01-19,C008260,Retention,3,False
2024-02-15,C008261,Retention,3,False
2024-02-17,C008262,Retention,3,False
2024-03-10,C008263,Support,3,False
2024-01-09,C008264,Retention,4,True
2024-02-29,C008265,Retention,5,True
2024-03-02,C008266,Support,4,True
2024-01-11,C008267,Support,4,True
2024-03-23,C008268,Support,4,True
2024-02-24,C008269,Support,4,True
2024-03-30,C008270,Retention,4,True
2024-03-06,C008271,Support,4,True
2024-03-28,C008272,Support,4,True
2024-03-25,C008273,Support,4,True
2024-03-05,C008274,Support,4,True
2024-03-10,C008275,Retention,5,True
2024-03-29,C008276,Retention,3,False
2024-01-27,C008277,Support,3,False
2024-03-23,C008278,Retention,4,True
2024-03-05,C008279,Support,4,True
2024-01-27,C008280,Support,4,True
2024-03-23,C008281,Support,4,True
2024-01-29,C008282,Support,3,False
2024-02-02,C008283,Retention,4,True
2024-03-01,C008284,Support,4,True
2024-03-01,C008285,Retention,4,True
2024-02-16,C008286,Support,3,False
2024-02-03,C008287,Retention,4,True
2024-03-28,C008288,Support,4,True
2024-02-04,C008289,Retention,3,False
2024-01-14,C008290,Retention,4,True
2024-02-01,C008291,Retention,3,False
2024-03-22,C008292,Support,4,True
2024-01-14,C008293,Retention,4,True
2024-01-29,C008294,Retention,5,True
2024-03-14,C008295,Support,4,True
2024-01-20,C008296,Retention,2,False
2024-03-18,C008297,Retention,5,True
2024-01-18,C008298,Support,4,True
2024-01-28,C008299,Retention,5,True
2024-01-16,C008300,Retention,4,True
2024-02-27,C008301,Support,5,True
2024-02-28,C008302,Support,4,True
2024-02-04,C008303,Retention,3,False
2024-01-13,C008304,Support,4,True
2024-03-26,C008305,Retention,3,False
2024-01-19,C008306,Support,4,True
2024-03-05,C008307,Support,5,True
2024-03-13,C008308,Support,3,False
2024-03-18,C008309,Support,5,True
2024-01-01,C008310,Retention,4,True
2024-01-31,C008311,Retention,4,True
2024-01-22,C008312,Retention,4,True
2024-03-16,C008313,Support,3,False
2024-03-22,C008314,Retention,3,False
2024-02-07,C008315,Retention,3,False
2024-03-28,C008316,Support,3,False
2024-03-27,C008317,Support,5,True
2024-01-01,C008318,Retention,4,True
2024-01-19,C008319,Retention,4,True
2024-02-14,C008320,Support,5,True
2024-01-02,C008321,Support,4,True
2024-02-02,C008322,Retention,4,True
2024-01-21,C008323,Retention,3,False
2024-03-01,C008324,Support,4,True
2024-03-04,C008325,Support,3,False
2024-03-13,C008326,Support,4,True
2024-01-22,C008327,Retention,4,True
2024-02-24,C008328,Retention,5,True
2024-01-23,C008329,Support,4,True
2024-02-17,C008330,Support,5,True
2024-02-09,C008331,Retention,4,True
2024-03-23,C008332,Retention,3,False
2024-02-19,C008333,Retention,4,True
2024-01-14,C008334,Retention,4,True
2024-02-07,C008335,Support,5,True
2024-02-17,C008336,Support,4,True
2024-03-22,C008337,Retention,4,True
2024-03-09,C008338,Retention,4,True
2024-02-23,C008339,Retention,4,True
2024-01-22,C008340,Retention,3,False
2024-03-05,C008341,Retention,3,False
2024-01-15,C008342,Support,5,True
2024-02-10,C008343,Retention,5,True
2024-02-16,C008344,Retention,4,True
2024-02-16,C008345,Support,4,True
2024-02-11,C008346,Support,3,False
2024-01-01,C008347,Retention,4,True
2024-03-16,C008348,Retention,3,False
2024-01-25,C008349,Retention,5,True
2024-03-26,C008350,Support,3,False
2024-02-07,C008351,Support,3,False
2024-03-03,C008352,Support,4,True
2024-02-15,C008353,Retention,3,False
2024-01-26,C008354,Retention,3,False
2024-01-17,C008355,Support,4,True
2024-03-11,C008356,Retention,4,True
2024-03-27,C008357,Support,4,True
2024-02-27,C008358,Retention,5,True
2024-01-03,C008359,Support,4,True
2024-02-15,C008360,Support,4,True
2024-03-10,C008361,Retention,4,True
2024-02-13,C008362,Retention,4,True
2024-02-22,C008363,Retention,4,True
2024-01-29,C008364,Support,3,False
2024-02-12,C008365,Support,3,False
2024-01-27,C008366,Retention,3,False
2024-02-27,C008367,Support,4,True
2024-03-23,C008368,Support,3,False
2024-02-26,C008369,Retention,4,True
2024-01-18,C008370,Support,4,True
2024-01-29,C008371,Support,4,True
2024-01-19,C008372,Retention,4,True
2024-01-20,C008373,Retention,4,True
2024-01-15,C008374,Retention,2,False
2024-02-11,C008375,Retention,3,False
2024-01-31,C008376,Support,4,True
2024-02-23,C008377,Retention,3,False
2024-01-11,C008378,Retention,3,False
2024-03-06,C008379,Retention,4,True
2024-02-02,C008380,Support,4,True
2024-03-24,C008381,Retention,4,True
2024-01-01,C008382,Retention,4,True
2024-02-05,C008383,Retention,4,True
2024-01-12,C008384,Retention,3,False
2024-01-20,C008385,Support,4,True
2024-01-27,C008386,Support,4,True
2024-03-29,C008387,Retention,2,False
2024-01-06,C008388,Support,4,True
2024-01-03,C008389,Support,4,True
2024-03-04,C008390,Retention,4,True
2024-03-04,C008391,Retention,3,False
2024-03-17,C008392,Support,4,True
2024-02-09,C008393,Support,4,True
2024-01-25,C008394,Retention,5,True
2024-03-26,C008395,Support,4,True
2024-01-13,C008396,Support,4,True
2024-03-09,C008397,Retention,3,False
2024-01-19,C008398,Support,5,True
2024-02-02,C008399,Support,5,True
2024-01-30,C008400,Support,4,True
2024-03-03,C008401,Retention,4,True
2024-02-14,C008402,Retention,4,True
2024-03-17,C008403,Retention,4,True
2024-03-10,C008404,Support,3,False
2024-03-16,C008405,Support,4,True
2024-02-03,C008406,Support,5,True
2024-03-28,C008407,Retention,5,True
2024-01-24,C008408,Support,3,False
2024-02-08,C008409,Retention,4,True
2024-03-26,C008410,Retention,4,True
2024-03-19,C008411,Support,4,True
2024-01-17,C008412,Retention,4,True
2024-03-04,C008413,Retention,4,True
2024-02-12,C008414,Retention,4,True
2024-03-17,C008415,Retention,4,True
2024-03-12,C008416,Support,4,True
2024-02-11,C008417,Support,5,True
2024-01-19,C008418,Support,4,True
2024-03-20,C008419,Support,3,False
2024-02-07,C008420,Retention,4,True
2024-02-14,C008421,Retention,4,True
2024-02-16,C008422,Support,4,True
2024-02-25,C008423,Support,3,False
2024-02-14,C008424,Retention,3,False
2024-01-01,C008425,Retention,4,True
2024-03-06,C008426,Support,4,True
2024-01-04,C008427,Retention,4,True
2024-03-27,C008428,Retention,4,True
2024-01-24,C008429,Retention,5,True
2024-01-18,C008430,Support,4,True
2024-01-21,C008431,Retention,4,True
2024-02-18,C008432,Support,4,True
2024-03-25,C008433,Support,4,True
2024-03-18,C008434,Retention,3,False
2024-01-21,C008435,Retention,5,True
2024-02-01,C008436,Support,5,True
2024-03-15,C008437,Support,4,True
2024-01-29,C008438,Support,3,False
2024-03-11,C008439,Retention,3,False
2024-02-25,C008440,Support,4,True
2024-01-09,C008441,Retention,3,False
2024-03-23,C008442,Retention,4,True
2024-02-01,C008443,Retention,3,False
2024-03-13,C008444,Retention,3,False
2024-01-18,C008445,Support,4,True
2024-02-20,C008446,Support,4,True
2024-01-19,C008447,Retention,4,True
2024-03-21,C008448,Support,5,True
2024-02-14,C008449,Support,3,False
2024-03-22,C008450,Retention,4,True
2024-03-15,C008451,Support,3,False
2024-02-26,C008452,Retention,4,True
2024-03-03,C008453,Retention,4,True
2024-03-26,C008454,Support,5,True
2024-01-24,C008455,Retention,3,False
2024-02-02,C008456,Retention,4,True
2024-03-27,C008457,Support,4,True
2024-01-31,C008458,Support,4,True
2024-01-31,C008459,Retention,4,True
2024-01-29,C008460,Retention,4,True
2024-01-15,C008461,Support,5,True
2024-01-03,C008462,Retention,5,True
2024-01-28,C008463,Retention,3,False
2024-01-25,C008464,Retention,3,False
2024-01-04,C008465,Retention,3,False
2024-03-15,C008466,Retention,4,True
2024-01-10,C008467,Retention,3,False
2024-03-24,C008468,Retention,3,False
2024-03-26,C008469,Retention,3,False
2024-01-16,C008470,Support,4,True
2024-03-30,C008471,Retention,4,True
2024-02-05,C008472,Support,4,True
2024-02-18,C008473,Retention,3,False
2024-01-22,C008474,Support,4,True
2024-02-10,C008475,Support,4,True
2024-01-01,C008476,Retention,5,True
2024-03-30,C008477,Retention,4,True
2024-03-03,C008478,Retention,4,True
2024-01-17,C008479,Support,4,True
2024-01-28,C008480,Support,4,True
2024-03-07,C008481,Retention,3,False
2024-03-14,C008482,Retention,4,True
2024-01-22,C008483,Support,5,True
2024-03-17,C008484,Retention,3,False
2024-03-18,C008485,Retention,4,True
2024-02-23,C008486,Support,4,True
2024-01-05,C008487,Retention,5,True
2024-01-11,C008488,Retention,5,True
2024-01-25,C008489,Support,4,True
2024-02-07,C008490,Retention,5,True
2024-01-05,C008491,Support,3,False
2024-02-28,C008492,Retention,4,True
2024-01-20,C008493,Support,3,False
2024-02-10,C008494,Retention,4,True
2024-01-07,C008495,Support,5,True
2024-01-18,C008496,Support,3,False
2024-03-08,C008497,Retention,5,True
2024-01-14,C008498,Support,4,True
2024-01-08,C008499,Support,5,True
2024-02-15,C008500,Retention,4,True
2024-02-29,C008501,Retention,3,False
2024-01-21,C008502,Retention,4,True
2024-03-20,C008503,Retention,4,True
2024-03-18,C008504,Support,2,False
2024-03-22,C008505,Retention,4,True
2024-02-20,C008506,Support,3,False
2024-03-16,C008507,Retention,4,True
2024-01-20,C008508,Retention,4,True
2024-02-20,C008509,Support,5,True
2024-01-23,C008510,Retention,4,True
2024-03-24,C008511,Retention,3,False
2024-01-31,C008512,Support,3,False
2024-02-22,C008513,Retention,4,True
2024-03-06,C008514,Support,3,False
2024-01-31,C008515,Retention,5,True
2024-03-16,C008516,Retention,4,True
2024-02-13,C008517,Support,4,True
2024-02-03,C008518,Retention,4,True
2024-03-16,C008519,Retention,5,True
2024-01-29,C008520,Retention,4,True
2024-02-18,C008521,Support,4,True
2024-02-25,C008522,Support,4,True
2024-02-13,C008523,Retention,3,False
2024-01-19,C008524,Retention,3,False
2024-01-28,C008525,Retention,5,True
2024-01-03,C008526,Support,4,True
2024-02-19,C008527,Retention,4,True
2024-03-26,C008528,Support,4,True
2024-03-16,C008529,Retention,4,True
2024-01-27,C008530,Support,3,False
2024-01-23,C008531,Retention,4,True
2024-02-12,C008532,Support,3,False
2024-01-29,C008533,Retention,4,True
2024-03-15,C008534,Retention,3,False
2024-01-28,C008535,Retention,2,False
2024-03-15,C008536,Support,4,True
2024-02-23,C008537,Retention,4,True
2024-03-14,C008538,Support,4,True
2024-02-15,C008539,Support,3,False
2024-02-18,C008540,Retention,5,True
2024-03-03,C008541,Support,4,True
2024-03-12,C008542,Retention,4,True
2024-03-20,C008543,Support,4,True
2024-01-05,C008544,Retention,3,False
2024-02-19,C008545,Support,2,False
2024-03-14,C008546,Support,5,True
2024-02-21,C008547,Support,3,False
2024-03-11,C008548,Retention,4,True
2024-02-18,C008549,Retention,3,False
2024-03-05,C008550,Support,5,True
2024-01-28,C008551,Support,4,True
2024-03-02,C008552,Support,4,True
2024-02-11,C008553,Support,4,True
2024-03-22,C008554,Support,3,False
2024-01-15,C008555,Support,3,False
2024-03-23,C008556,Support,5,True
2024-02-10,C008557,Support,5,True
2024-03-29,C008558,Retention,3,False
2024-02-27,C008559,Retention,4,True
2024-03-08,C008560,Retention,3,False
2024-03-11,C008561,Retention,5,True
2024-03-25,C008562,Retention,4,True
2024-01-11,C008563,Support,4,True
2024-01-24,C008564,Retention,4,True
2024-03-17,C008565,Support,5,True
2024-03-16,C008566,Retention,5,True
2024-03-17,C008567,Support,4,True
2024-03-05,C008568,Retention,4,True
2024-03-24,C008569,Support,4,True
2024-03-11,C008570,Retention,5,True
2024-02-10,C008571,Support,4,True
2024-02-08,C008572,Support,4,True
2024-01-07,C008573,Retention,4,True
2024-02-05,C008574,Support,4,True
2024-01-23,C008575,Retention,3,False
2024-01-25,C008576,Retention,4,True
2024-03-07,C008577,Support,4,True
2024-03-14,C008578,Support,5,True
2024-03-05,C008579,Support,4,True
2024-03-02,C008580,Retention,3,False
2024-02-05,C008581,Retention,4,True
2024-01-06,C008582,Retention,4,True
2024-01-04,C008583,Support,3,False
2024-03-28,C008584,Retention,4,True
2024-02-19,C008585,Retention,5,True
2024-01-06,C008586,Support,4,True
2024-01-13,C008587,Retention,5,True
2024-03-30,C008588,Support,4,True
2024-03-16,C008589,Retention,3,False
2024-01-05,C008590,Retention,4,True
2024-02-18,C008591,Support,3,False
2024-01-28,C008592,Support,4,True
2024-02-25,C008593,Retention,3,False
2024-01-16,C008594,Support,4,True
2024-01-05,C008595,Retention,4,True
2024-01-15,C008596,Support,4,True
2024-01-31,C008597,Retention,4,True
2024-03-02,C008598,Retention,4,True
2024-03-17,C008599,Support,4,True
2024-03-25,C008600,Retention,3,False
2024-03-24,C008601,Retention,4,True
2024-01-29,C008602,Retention,4,True
2024-02-21,C008603,Retention,4,True
2024-03-10,C008604,Support,3,False
2024-03-28,C008605,Retention,4,True
2024-01-10,C008606,Retention,4,True
2024-01-24,C008607,Support,4,True
2024-01-22,C008608,Support,3,False
2024-03-01,C008609,Retention,5,True
2024-02-21,C008610,Support,4,True
2024-01-16,C008611,Retention,3,False
2024-01-13,C008612,Support,4,True
2024-01-30,C008613,Support,4,True
2024-03-27,C008614,Retention,4,True
2024-02-08,C008615,Support,4,True
2024-02-06,C008616,Retention,4,True
2024-01-03,C008617,Support,4,True
2024-03-21,C008618,Retention,3,False
2024-03-09,C008619,Retention,5,True
2024-01-15,C008620,Support,4,True
2024-02-11,C008621,Retention,4,True
2024-03-08,C008622,Support,3,False
2024-01-24,C008623,Support,4,True
2024-02-09,C008624,Retention,5,True
2024-01-18,C008625,Retention,5,True
2024-01-07,C008626,Retention,4,True
2024-02-17,C008627,Support,4,True
2024-03-14,C008628,Retention,3,False
2024-01-14,C008629,Support,4,True
2024-02-13,C008630,Support,4,True
2024-02-17,C008631,Support,4,True
2024-02-23,C008632,Support,5,True
2024-03-15,C008633,Support,5,True
2024-01-04,C008634,Retention,4,True
2024-01-16,C008635,Support,3,False
2024-02-02,C008636,Retention,3,False
2024-03-23,C008637,Support,3,False
2024-01-08,C008638,Support,3,False
2024-01-21,C008639,Support,5,True
2024-03-01,C008640,Support,3,False
2024-03-01,C008641,Retention,4,True
2024-02-12,C008642,Support,4,True
2024-01-30,C008643,Retention,4,True
2024-03-20,C008644,Support,4,True
2024-03-14,C008645,Retention,3,False
2024-03-10,C008646,Support,3,False
2024-02-14,C008647,Retention,4,True
2024-01-26,C008648,Retention,3,False
2024-02-29,C008649,Support,5,True
2024-02-19,C008650,Support,5,True
2024-02-09,C008651,Retention,4,True
2024-02-26,C008652,Support,4,True
2024-01-13,C008653,Support,5,True
2024-03-20,C008654,Support,5,True
2024-02-16,C008655,Retention,4,True
2024-01-10,C008656,Retention,5,True
2024-03-13,C008657,Support,3,False
2024-03-03,C008658,Retention,3,False
2024-02-12,C008659,Support,4,True
2024-01-27,C008660,Retention,4,True
2024-03-28,C008661,Retention,5,True
2024-03-25,C008662,Retention,4,True
2024-02-22,C008663,Retention,5,True
2024-03-09,C008664,Retention,4,True
2024-01-17,C008665,Support,4,True
2024-02-21,C008666,Support,4,True
2024-02-17,C008667,Retention,4,True
2024-01-14,C008668,Retention,4,True
2024-02-23,C008669,Retention,3,False
2024-01-18,C008670,Support,5,True
2024-02-24,C008671,Support,4,True
2024-01-07,C008672,Support,4,True
2024-02-01,C008673,Retention,3,False
2024-02-16,C008674,Retention,4,True
2024-02-27,C008675,Retention,4,True
2024-01-10,C008676,Retention,4,True
2024-02-14,C008677,Support,5,True
2024-01-26,C008678,Retention,5,True
2024-01-20,C008679,Support,3,False
2024-01-16,C008680,Retention,5,True
2024-02-12,C008681,Retention,3,False
2024-03-15,C008682,Support,5,True
2024-03-07,C008683,Retention,4,True
2024-01-24,C008684,Support,3,False
2024-01-08,C008685,Retention,4,True
2024-02-07,C008686,Support,4,True
2024-01-04,C008687,Support,5,True
2024-01-25,C008688,Support,4,True
2024-03-10,C008689,Support,3,False
2024-01-01,C008690,Retention,4,True
2024-03-27,C008691,Support,5,True
2024-03-11,C008692,Retention,4,True
2024-02-09,C008693,Support,3,False
2024-02-08,C008694,Support,4,True
2024-01-06,C008695,Retention,4,True
2024-01-31,C008696,Support,5,True
2024-02-10,C008697,Support,5,True
2024-02-16,C008698,Support,4,True
2024-01-23,C008699,Support,5,True
2024-02-11,C008700,Retention,3,False
2024-02-12,C008701,Support,4,True
2024-02-18,C008702,Retention,4,True
2024-01-15,C008703,Support,4,True
2024-02-27,C008704,Support,4,True
2024-02-13,C008705,Support,4,True
2024-03-13,C008706,Retention,4,True
2024-03-27,C008707,Support,5,True
2024-01-21,C008708,Retention,2,False
2024-01-10,C008709,Support,3,False
2024-03-20,C008710,Support,3,False
2024-01-27,C008711,Retention,4,True
2024-02-27,C008712,Retention,4,True
2024-01-28,C008713,Support,3,False
2024-03-01,C008714,Retention,3,False
2024-01-27,C008715,Support,4,True
2024-03-25,C008716,Retention,4,True
2024-03-06,C008717,Retention,5,True
2024-01-24,C008718,Retention,3,False
2024-02-28,C008719,Retention,4,True
2024-03-09,C008720,Support,4,True
2024-02-15,C008721,Retention,5,True
2024-01-08,C008722,Support,3,False
2024-02-04,C008723,Retention,5,True
2024-02-20,C008724,Retention,4,True
2024-03-10,C008725,Retention,4,True
2024-02-04,C008726,Support,4,True
2024-01-03,C008727,Support,4,True
2024-01-06,C008728,Retention,4,True
2024-03-14,C008729,Retention,4,True
2024-03-06,C008730,Retention,3,False
2024-02-08,C008731,Support,4,True
2024-02-27,C008732,Support,5,True
2024-01-20,C008733,Support,4,True
2024-01-02,C008734,Retention,5,True
2024-03-23,C008735,Retention,4,True
2024-01-30,C008736,Support,4,True
2024-02-01,C008737,Support,4,True
2024-03-30,C008738,Retention,4,True
2024-02-12,C008739,Retention,4,True
2024-02-20,C008740,Retention,4,True
2024-03-27,C008741,Retention,3,False
2024-01-24,C008742,Support,5,True
2024-01-27,C008743,Retention,5,True
2024-02-02,C008744,Retention,4,True
2024-03-13,C008745,Retention,4,True
2024-03-14,C008746,Retention,4,True
2024-03-01,C008747,Support,3,False
2024-02-21,C008748,Retention,4,True
2024-02-23,C008749,Retention,4,True
2024-03-16,C008750,Retention,3,False
2024-02-11,C008751,Retention,4,True
2024-01-20,C008752,Retention,3,False
2024-02-12,C008753,Support,5,True
2024-02-13,C008754,Retention,4,True
2024-03-21,C008755,Retention,3,False
2024-02-09,C008756,Retention,4,True
2024-02-25,C008757,Retention,4,True
2024-03-30,C008758,Support,4,True
2024-02-23,C008759,Support,4,True
2024-03-16,C008760,Support,5,True
2024-03-15,C008761,Support,3,False
2024-02-17,C008762,Support,5,True
2024-01-18,C008763,Support,4,True
2024-03-29,C008764,Retention,4,True
2024-01-28,C008765,Retention,5,True
2024-02-23,C008766,Support,5,True
2024-01-03,C008767,Support,5,True
2024-03-03,C008768,Support,4,True
2024-02-27,C008769,Retention,4,True
2024-03-07,C008770,Retention,4,True
2024-03-17,C008771,Retention,4,True
2024-02-24,C008772,Retention,3,False
2024-03-05,C008773,Retention,4,True
2024-03-21,C008774,Support,4,True
2024-03-02,C008775,Support,4,True
2024-02-16,C008776,Support,4,True
2024-01-19,C008777,Support,4,True
2024-01-11,C008778,Support,3,False
2024-03-01,C008779,Support,4,True
2024-02-23,C008780,Retention,5,True
2024-02-14,C008781,Retention,4,True
2024-01-13,C008782,Support,4,True
2024-02-27,C008783,Retention,4,True
2024-02-22,C008784,Support,3,False
2024-03-07,C008785,Retention,4,True
2024-03-07,C008786,Retention,4,True
2024-01-07,C008787,Retention,4,True
2024-03-17,C008788,Support,5,True
2024-02-16,C008789,Retention,3,False
2024-03-23,C008790,Retention,3,False
2024-03-17,C008791,Retention,4,True
2024-01-22,C008792,Support,4,True
2024-02-26,C008793,Support,4,True
2024-02-02,C008794,Support,4,True
2024-01-23,C008795,Retention,4,True
2024-01-13,C008796,Retention,3,False
2024-01-03,C008797,Support,5,True
2024-01-18,C008798,Retention,3,False
2024-01-05,C008799,Support,4,True
2024-01-07,C008800,Support,5,True
2024-01-12,C008801,Support,3,False
2024-02-08,C008802,Retention,3,False
2024-03-16,C008803,Support,4,True
2024-01-12,C008804,Retention,4,True
2024-01-21,C008805,Retention,5,True
2024-02-06,C008806,Retention,5,True
2024-03-27,C008807,Retention,4,True
2024-01-28,C008808,Retention,5,True
2024-02-05,C008809,Retention,4,True
2024-02-07,C008810,Support,5,True
2024-03-07,C008811,Support,5,True
2024-01-03,C008812,Retention,4,True
2024-03-16,C008813,Support,4,True
2024-02-09,C008814,Support,3,False
2024-01-01,C008815,Retention,4,True
2024-03-04,C008816,Retention,5,True
2024-01-06,C008817,Retention,4,True
2024-02-17,C008818,Support,5,True
2024-01-15,C008819,Support,5,True
2024-01-09,C008820,Support,5,True
2024-01-06,C008821,Support,4,True
2024-03-27,C008822,Retention,3,False
2024-03-03,C008823,Retention,4,True
2024-01-07,C008824,Retention,3,False
2024-02-22,C008825,Retention,5,True
2024-01-23,C008826,Support,4,True
2024-03-07,C008827,Retention,5,True
2024-01-28,C008828,Retention,4,True
2024-02-11,C008829,Retention,4,True
2024-02-21,C008830,Support,4,True
2024-01-12,C008831,Support,4,True
2024-02-03,C008832,Retention,4,True
2024-02-04,C008833,Retention,4,True
2024-01-04,C008834,Support,4,True
2024-01-08,C008835,Retention,4,True
2024-01-10,C008836,Retention,2,False
2024-02-12,C008837,Support,4,True
2024-02-22,C008838,Retention,4,True
2024-01-17,C008839,Retention,4,True
2024-02-21,C008840,Support,4,True
2024-03-21,C008841,Retention,4,True
2024-03-19,C008842,Retention,4,True
2024-02-24,C008843,Support,5,True
2024-01-29,C008844,Retention,4,True
2024-03-28,C008845,Support,4,True
2024-01-23,C008846,Retention,3,False
2024-02-04,C008847,Support,4,True
2024-03-23,C008848,Retention,4,True
2024-03-29,C008849,Retention,3,False
2024-02-26,C008850,Support,5,True
2024-03-02,C008851,Retention,4,True
2024-02-13,C008852,Support,4,True
2024-02-12,C008853,Support,4,True
2024-01-13,C008854,Support,4,True
2024-01-18,C008855,Support,5,True
2024-02-13,C008856,Retention,5,True
2024-03-24,C008857,Retention,3,False
2024-01-04,C008858,Support,4,True
2024-01-28,C008859,Support,4,True
2024-02-19,C008860,Retention,3,False
2024-02-05,C008861,Support,5,True
2024-01-17,C008862,Retention,4,True
2024-03-13,C008863,Support,5,True
2024-02-04,C008864,Support,4,True
2024-01-18,C008865,Support,5,True
2024-03-08,C008866,Support,4,True
2024-01-20,C008867,Support,4,True
2024-03-06,C008868,Retention,4,True
2024-03-21,C008869,Retention,3,False
2024-01-11,C008870,Retention,4,True
2024-03-24,C008871,Support,4,True
2024-03-21,C008872,Retention,5,True
2024-02-29,C008873,Support,4,True
2024-01-24,C008874,Retention,5,True
2024-02-23,C008875,Retention,4,True
2024-02-22,C008876,Retention,3,False
2024-02-11,C008877,Support,4,True
2024-02-11,C008878,Retention,4,True
2024-02-21,C008879,Retention,3,False
2024-02-10,C008880,Retention,4,True
2024-03-28,C008881,Retention,4,True
2024-01-20,C008882,Retention,5,True
2024-01-17,C008883,Retention,4,True
2024-03-30,C008884,Retention,3,False
2024-03-30,C008885,Retention,4,True
2024-03-06,C008886,Support,4,True
2024-03-30,C008887,Support,4,True
2024-01-17,C008888,Support,5,True
2024-03-12,C008889,Retention,4,True
2024-03-25,C008890,Retention,3,False
2024-01-26,C008891,Support,4,True
2024-01-22,C008892,Support,4,True
2024-03-20,C008893,Retention,4,True
2024-03-15,C008894,Support,4,True
2024-02-29,C008895,Retention,4,True
2024-01-12,C008896,Retention,3,False
2024-03-02,C008897,Retention,3,False
2024-02-02,C008898,Support,5,True
2024-03-10,C008899,Support,4,True
2024-02-09,C008900,Support,3,False
2024-02-17,C008901,Retention,4,True
2024-03-15,C008902,Retention,5,True
2024-03-21,C008903,Retention,5,True
2024-03-27,C008904,Retention,3,False
2024-02-19,C008905,Support,4,True
2024-03-17,C008906,Support,3,False
2024-01-30,C008907,Retention,3,False
2024-01-04,C008908,Retention,5,True
2024-01-12,C008909,Retention,3,False
2024-02-05,C008910,Support,4,True
2024-03-09,C008911,Retention,4,True
2024-03-29,C008912,Support,4,True
2024-03-01,C008913,Support,4,True
2024-02-25,C008914,Retention,3,False
2024-01-13,C008915,Support,4,True
2024-01-13,C008916,Retention,4,True
2024-01-26,C008917,Support,3,False
2024-03-19,C008918,Retention,4,True
2024-02-28,C008919,Retention,4,True
